State,Month,Victim Sex,Victim Race,Victim Count,Target_Solved,Decade,Victim Age Group,Weapon Grouped,Agency Grouped,Relationship Grouped,Cluster_ID,Solve_Probability,Cold_Case_Risk_Score,Predicted_Solved,SHAP_Feature_1,SHAP_Feature_2,SHAP_Feature_3,SHAP_Feature_4,SHAP_Feature_5
Washington,April,Male,Black,0,1,1980s,Senior,Firearm,Municipal,Stranger,-1,0.8072625099498253,19.273749005017475,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,State_Washington
Pennsylvania,September,Female,White,0,0,1990s,Adult,Other,State,Unknown,0,0.21953187010173825,78.04681298982618,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_State,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Indiana,February,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.9421627820251371,5.783721797486281,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Victim Race_White
Alabama,October,Female,Black,0,1,2000s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9631453109324365,3.6854689067563493,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,Decade_2000s
Pennsylvania,April,Male,Black,0,1,2010s,Adult,Firearm,Municipal,Unknown,-1,0.24523170337997668,75.47682966200233,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Decade_2010s,Relationship Grouped_Stranger
Tennessee,April,Female,Black,0,1,1990s,Adult,Firearm,Municipal,Known,-1,0.9576330401550095,4.236695984499051,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Tennessee,Relationship Grouped_Intimate Partner,Victim Sex_Male
Pennsylvania,August,Male,Black,0,0,2010s,Young Adult,Firearm,Municipal,Unknown,4,0.24693068087587933,75.30693191241207,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Decade_2010s,Relationship Grouped_Stranger
New Jersey,May,Male,White,0,1,2000s,Young Adult,Blunt Object,Municipal,Family,-1,0.8539430543806599,14.605694561934012,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Victim Race_Black
Louisiana,August,Female,White,0,1,1990s,Senior,Blunt Object,Sheriff,Stranger,-1,0.854717287685075,14.52827123149249,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff
Texas,April,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9629530755835191,3.7046924416480964,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,State_New York
Michigan,November,Male,Black,0,1,1990s,Senior,Firearm,Municipal,Unknown,-1,0.17568700444990715,82.43129955500929,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Virginia,February,Female,White,0,1,2010s,Adult,Knife,Municipal,Known,-1,0.9624566166297994,3.7543383370200556,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Weapon Grouped_Knife,State_Virginia
Minnesota,December,Female,Black,0,1,2000s,Adult,Unknown,Municipal,Stranger,-1,0.9083954729550557,9.160452704494425,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,Relationship Grouped_Known,State_California
Illinois,August,Female,Black,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9653212657731993,3.4678734226800687,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Illinois,Relationship Grouped_Intimate Partner,Victim Sex_Male
New Jersey,December,Male,White,0,0,2000s,Adult,Firearm,Municipal,Unknown,1,0.1864708610418705,81.35291389581295,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Oklahoma,June,Male,Black,0,1,1990s,Teen,Firearm,Municipal,Stranger,-1,0.8819118134663768,11.808818653362314,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_Oklahoma,State_California
Florida,November,Female,Black,0,1,1980s,Young Adult,Blunt Object,Sheriff,Intimate Partner,-1,0.9667140040638031,3.3285995936196877,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_Florida,Relationship Grouped_Known,Agency Grouped_Sheriff
California,September,Male,White,0,0,1990s,Young Adult,Firearm,Sheriff,Unknown,0,0.1957199849282083,80.42800150717918,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Intimate Partner,Agency Grouped_Sheriff
California,December,Male,Black,0,0,2010s,Young Adult,Firearm,Sheriff,Unknown,0,0.14865067163457812,85.13493283654219,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff,Relationship Grouped_Stranger
California,October,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Unknown,-1,0.17945637617119903,82.0543623828801,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
New York,March,Male,White,0,1,2000s,Adult,Blunt Object,Municipal,Known,-1,0.9284897264001237,7.15102735998763,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Decade_2000s,Weapon Grouped_Firearm
Texas,June,Male,White,0,1,1990s,Young Adult,Personal Violence,Municipal,Unknown,-1,0.1716548715346794,82.83451284653206,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Weapon Grouped_Personal Violence
Arizona,May,Male,White,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,0,0.16969383436604335,83.03061656339567,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,State_Arizona,Relationship Grouped_Intimate Partner
California,May,Male,Black,0,1,1980s,Young Adult,Knife,Municipal,Known,-1,0.9187715323918512,8.122846760814888,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,State_California,Relationship Grouped_Stranger
Texas,October,Male,White,0,0,2000s,Adult,Knife,Municipal,Unknown,2,0.2292152899338311,77.0784710066169,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Stranger,Decade_2000s
Arkansas,April,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.18788592314347086,81.21140768565292,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Arkansas,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New York,December,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,3,0.16431465962053649,83.56853403794635,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
North Carolina,February,Male,White,0,1,1980s,Young Adult,Firearm,Sheriff,Family,-1,0.8742863637051145,12.57136362948855,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_North Carolina,Relationship Grouped_Intimate Partner
Texas,August,Female,White,0,0,1980s,Teen,Firearm,Municipal,Unknown,2,0.23963696075757146,76.03630392424286,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Virginia,March,Male,Black,0,1,2000s,Adult,Knife,Municipal,Known,-1,0.9637683445924755,3.6231655407524475,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2000s,State_Virginia
California,May,Male,White,0,1,1990s,Adult,Firearm,Municipal,Stranger,-1,0.6207823566404225,37.921764335957754,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s
Maryland,April,Female,White,0,1,1980s,Young Adult,Blunt Object,Sheriff,Known,-1,0.9463445976116656,5.365540238833442,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner,State_California
Louisiana,July,Female,Black,2,1,2010s,Child,Firearm,Municipal,Family,-1,0.9224890758907401,7.751092410925986,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Known,Decade_2010s,Victim Sex_Male
Wisconsin,February,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,4,0.33495105938598824,66.50489406140117,0,Relationship Grouped_Unknown,State_Wisconsin,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Stranger
North Carolina,August,Female,Black,1,0,1980s,Child,Knife,Municipal,Unknown,1,0.4084508644873873,59.15491355126127,0,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner
Texas,April,Male,White,0,1,1980s,Young Adult,Firearm,Municipal,Intimate Partner,-1,0.9598605691857457,4.013943081425428,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,State_Texas,State_California
Tennessee,September,Female,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9555340004393904,4.446599956060961,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Tennessee,Relationship Grouped_Intimate Partner,Victim Sex_Male
Kansas,November,Male,White,1,1,2010s,Senior,Unknown,Municipal,Family,-1,0.845153641457155,15.484635854284502,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Victim Count,Victim Race_White
Maryland,November,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9241040665382609,7.589593346173901,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Maryland,Decade_1990s,Relationship Grouped_Intimate Partner
Georgia,September,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Family,-1,0.7763812571577267,22.36187428422733,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_Georgia,Victim Race_White
Louisiana,September,Male,Black,0,1,2010s,Adult,Firearm,Municipal,Unknown,-1,0.18525848994545513,81.47415100545449,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
District of Columbia,January,Male,Black,0,1,2000s,Teen,Firearm,Municipal,Unknown,-1,0.23005137588732927,76.99486241126708,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Victim Age Group_Teen,State_District of Columbia
Florida,December,Male,White,0,1,1990s,Young Adult,Firearm,Sheriff,Unknown,-1,0.3985864731309653,60.141352686903474,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner
Texas,September,Male,White,0,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.9659989807313887,3.4001019268611308,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Decade_2000s,Relationship Grouped_Intimate Partner
Virginia,March,Male,Black,0,0,2010s,Adult,Firearm,Municipal,Unknown,1,0.24950469072395576,75.04953092760442,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,State_Virginia,Relationship Grouped_Stranger
Michigan,February,Female,Black,0,1,2000s,Adult,Firearm,Municipal,Unknown,-1,0.19231790519073622,80.76820948092637,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,Decade_2000s
Kansas,September,Male,White,0,1,1980s,Adult,Firearm,Sheriff,Intimate Partner,-1,0.9662064013816979,3.379359861830212,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,State_California
Michigan,December,Male,Black,0,0,1980s,Adult,Firearm,Municipal,Unknown,1,0.17652486696905745,82.34751330309426,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Iowa,January,Male,White,1,1,1990s,Senior,Knife,Municipal,Intimate Partner,-1,0.9604167563603672,3.9583243639632864,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Weapon Grouped_Knife,State_Iowa
California,April,Female,Black,0,1,1980s,Young Adult,Firearm,Sheriff,Known,-1,0.8984267083177009,10.157329168229909,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner
Florida,May,Male,Black,0,0,1980s,Senior,Blunt Object,Municipal,Unknown,1,0.27367231504929723,72.63276849507028,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
California,December,Female,Asian/Pacific Islander,0,0,1980s,Senior,Personal Violence,Municipal,Unknown,0,0.11492076976796073,88.50792302320393,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_California,Relationship Grouped_Stranger
New York,October,Female,White,0,1,1980s,Senior,Blunt Object,Municipal,Unknown,-1,0.14240783782200583,85.75921621779942,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Michigan,April,Male,Black,0,1,1990s,Teen,Firearm,Municipal,Known,-1,0.9480735498171042,5.19264501828958,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Relationship Grouped_Intimate Partner,Decade_1990s
Louisiana,August,Male,Black,0,1,2010s,Adult,Firearm,Municipal,Unknown,-1,0.18521235475963582,81.47876452403642,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
Oklahoma,December,Male,White,0,1,2000s,Adult,Knife,Sheriff,Known,-1,0.9791778376273867,2.0822162372613207,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Weapon Grouped_Knife,Decade_2000s
Tennessee,October,Female,White,1,1,1980s,Senior,Firearm,Sheriff,Stranger,-1,0.8608304459372424,13.916955406275754,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_Tennessee,Victim Count
Ohio,April,Male,White,0,1,1980s,Adult,Firearm,Municipal,Stranger,-1,0.7974638339635515,20.253616603644854,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_2000s
Virginia,October,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.23548368424707689,76.45163157529231,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Virginia,Decade_2000s,Relationship Grouped_Stranger
California,January,Male,White,0,0,2000s,Adult,Firearm,Municipal,Unknown,1,0.17193682510671138,82.80631748932886,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New Jersey,March,Female,White,0,1,1990s,Adult,Knife,Municipal,Intimate Partner,-1,0.9810948565911265,1.8905143408873484,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Weapon Grouped_Knife,Victim Sex_Male
New York,October,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,3,0.16527195177561427,83.47280482243858,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Oregon,February,Male,Asian/Pacific Islander,0,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.9449728157391104,5.50271842608896,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Victim Race_White
New York,February,Female,White,0,1,2000s,Young Adult,Knife,Municipal,Intimate Partner,-1,0.9773885026299817,2.261149737001829,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_New York,Decade_2000s,Relationship Grouped_Known
Oregon,May,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.2289461688802562,77.10538311197438,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Oregon
Alaska,August,Male,White,0,1,2000s,Adult,Blunt Object,Municipal,Known,-1,0.9453567369173865,5.464326308261352,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,State_California
Florida,February,Male,Black,0,0,2010s,Adult,Firearm,Municipal,Unknown,1,0.2999000897347992,70.00999102652008,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Stranger
Florida,November,Female,White,0,1,2000s,Senior,Firearm,Sheriff,Intimate Partner,-1,0.9726050186271609,2.7394981372839156,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_Florida,Relationship Grouped_Known,Agency Grouped_Sheriff
Kentucky,September,Female,White,0,1,1990s,Child,Blunt Object,State,Unknown,-1,0.5052404507535636,49.47595492464364,1,Victim Age Group_Child,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_State,Relationship Grouped_Intimate Partner
California,December,Male,Black,0,0,1980s,Teen,Firearm,Municipal,Stranger,1,0.6692607019712479,33.07392980287521,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Stranger,Relationship Grouped_Known,Victim Age Group_Teen
Louisiana,July,Male,Black,0,1,2000s,Adult,Firearm,Municipal,Known,-1,0.9436295503178234,5.637044968217664,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Victim Race_White
Oklahoma,April,Male,Black,0,1,1990s,Young Adult,Firearm,Special,Stranger,-1,0.8673695981965495,13.263040180345056,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_Oklahoma,State_California
North Carolina,August,Female,White,0,1,1990s,Adult,Blunt Object,Municipal,Known,-1,0.953235181685001,4.676481831499898,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_North Carolina,Victim Sex_Male
California,June,Female,White,0,1,1980s,Young Adult,Knife,Municipal,Intimate Partner,-1,0.9442909891800978,5.570901081990216,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California,Relationship Grouped_Known,Victim Sex_Male
Texas,November,Unknown,Unknown,2,0,2000s,Senior,Firearm,Sheriff,Unknown,1,0.23694622981183344,76.30537701881666,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,Agency Grouped_Sheriff,Relationship Grouped_Stranger
Texas,June,Male,White,0,1,1980s,Adult,Knife,Municipal,Known,-1,0.9692332258059158,3.07667741940842,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
Connecticut,April,Male,White,0,1,2010s,Senior,Firearm,Municipal,Known,-1,0.9448209558697007,5.517904413029928,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Intimate Partner,State_California
Illinois,May,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,4,0.1772198258507076,82.27801741492924,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
California,May,Male,White,0,0,1980s,Adult,Firearm,Municipal,Unknown,2,0.1941413307272123,80.58586692727877,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
New York,July,Male,Black,0,1,1980s,Adult,Knife,Municipal,Known,-1,0.8684885436726211,13.151145632737894,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
Oregon,June,Female,White,0,1,2010s,Child,Personal Violence,Municipal,Family,-1,0.957740625546129,4.225937445387093,1,Relationship Grouped_Unknown,Victim Age Group_Child,Decade_2010s,Relationship Grouped_Known,Victim Race_White
Texas,November,Male,White,0,1,1980s,Young Adult,Firearm,Municipal,Stranger,-1,0.8955775822609356,10.442241773906431,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Texas,Relationship Grouped_Known,State_California
California,September,Male,White,0,1,1980s,Young Adult,Knife,Sheriff,Stranger,-1,0.5826351828353586,41.73648171646414,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Decade_2000s,Weapon Grouped_Knife
Missouri,April,Female,White,0,1,1980s,Young Adult,Unknown,Municipal,Family,-1,0.8341037919588326,16.58962080411675,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Relationship Grouped_Intimate Partner,Victim Sex_Male
California,July,Male,White,1,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9167083193117763,8.329168068822371,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Victim Count,Relationship Grouped_Intimate Partner
Georgia,January,Male,Black,0,0,1990s,Senior,Firearm,Sheriff,Unknown,3,0.23478905027165142,76.52109497283486,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Texas,June,Male,White,0,0,2010s,Young Adult,Firearm,Sheriff,Unknown,0,0.2811655831152403,71.88344168847597,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Agency Grouped_Sheriff,Relationship Grouped_Stranger
California,July,Female,White,0,0,1980s,Young Adult,Knife,Municipal,Stranger,0,0.5826444888715632,41.73555111284369,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner
Ohio,April,Male,Black,0,1,2000s,Adult,Firearm,Municipal,Unknown,-1,0.1947144424779178,80.52855575220822,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
California,November,Male,White,0,1,1980s,Young Adult,Knife,Municipal,Known,-1,0.9051534720184942,9.484652798150584,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Weapon Grouped_Knife,Relationship Grouped_Stranger
California,January,Female,White,0,1,1990s,Adult,Personal Violence,Municipal,Intimate Partner,-1,0.9248910811203552,7.5108918879644815,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California,Relationship Grouped_Known,Victim Sex_Male
Florida,May,Male,Black,0,1,1990s,Young Adult,Firearm,County,Unknown,-1,0.33898232864716304,66.1017671352837,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Florida,November,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Stranger,-1,0.7936411673591941,20.63588326408059,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Florida,Relationship Grouped_Known,State_California
Missouri,July,Female,White,1,1,2000s,Adult,Firearm,Municipal,Unknown,-1,0.2686794268161047,73.13205731838953,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,Decade_2000s,Relationship Grouped_Intimate Partner
California,December,Male,White,0,0,1990s,Adult,Firearm,Sheriff,Unknown,0,0.19280129376810207,80.71987062318979,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Intimate Partner,Agency Grouped_Sheriff
New Jersey,January,Female,White,1,1,1980s,Young Adult,Other,Municipal,Unknown,-1,0.19739187514334333,80.26081248566567,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Victim Count,Relationship Grouped_Stranger
Virginia,January,Male,Black,0,1,1990s,Adult,Firearm,Sheriff,Known,-1,0.9700571978897186,2.9942802110281486,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_Virginia,Agency Grouped_Municipal
South Carolina,October,Male,Black,0,1,2010s,Adult,Firearm,Sheriff,Known,-1,0.9829584029374684,1.704159706253166,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_South Carolina,Agency Grouped_Sheriff,Decade_2010s
Wisconsin,December,Male,White,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9273173906691162,7.268260933088374,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Wisconsin,Relationship Grouped_Intimate Partner,State_California
Tennessee,October,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.28420254353611496,71.5797456463885,0,Relationship Grouped_Unknown,State_Tennessee,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Stranger
Oregon,May,Female,White,0,1,1990s,Young Adult,Blunt Object,Municipal,Family,-1,0.8514217077858374,14.857829221416265,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Victim Sex_Male,Victim Race_Black
Texas,November,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9638863782290248,3.611362177097524,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,State_New York
New Jersey,December,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.16454655843739918,83.54534415626009,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_New Jersey
Texas,April,Male,Black,0,1,2000s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9644326974139155,3.556730258608451,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,State_Texas,Decade_2000s
Georgia,August,Male,Black,0,1,2010s,Young Adult,Firearm,Municipal,Unknown,-1,0.16408681173826012,83.59131882617399,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
Louisiana,August,Female,White,0,0,1980s,Young Adult,Firearm,Sheriff,Unknown,0,0.2291656330674603,77.08343669325397,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
New Jersey,May,Male,Black,0,1,1990s,Adult,Blunt Object,Municipal,Known,-1,0.9332350343794575,6.676496562054244,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_1990s,Relationship Grouped_Intimate Partner,State_New Jersey
California,November,Male,Black,0,0,1980s,Young Adult,Firearm,Municipal,Stranger,0,0.6191201301685364,38.08798698314636,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Stranger,Relationship Grouped_Known,Decade_2000s
Connecticut,January,Male,White,0,1,1980s,Child,Knife,Municipal,Stranger,-1,0.8524976142906581,14.75023857093419,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California
California,March,Male,White,0,1,2000s,Young Adult,Firearm,Sheriff,Stranger,-1,0.8616010848833255,13.839891511667442,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_California,Relationship Grouped_Known
Colorado,March,Male,White,0,1,1980s,Young Adult,Knife,Municipal,Known,-1,0.9518687070257466,4.81312929742534,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,State_California
North Carolina,November,Male,Black,1,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.2277160949798389,77.22839050201611,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,State_North Carolina,Relationship Grouped_Intimate Partner
Florida,July,Male,White,0,0,1980s,Adult,Knife,Municipal,Stranger,2,0.7785037111103057,22.149628888969424,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_Florida,State_California
New York,October,Male,Asian/Pacific Islander,0,0,1980s,Young Adult,Firearm,Municipal,Unknown,4,0.17334124790881755,82.66587520911824,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
